date,region,ai_tool,visits,traffic_share_percent,avg_visit_duration,pages_per_visit,bounce_rate
2021-08-01,Germany,Gemini,1581284,5.79,116.4,3.44,47.89
2021-09-01,Germany,Gemini,1483401,5.74,132.6,1.97,44.91
2021-10-01,Germany,Gemini,1054073,5.53,119.7,3.98,36.94
2021-11-01,Germany,Gemini,1718543,5.86,141.4,3.45,39.65
2021-12-01,Germany,Gemini,1807695,5.9,133.3,3.28,44.28
2022-01-01,Germany,Gemini,1546094,5.77,121.5,3.17,35.49
2022-02-01,Germany,Gemini,2104029,6.05,115.7,2.76,37.74
2022-03-01,Germany,Gemini,2050939,6.03,122.5,2.84,32.74
2022-04-01,Germany,Gemini,2299307,6.15,135.8,2.74,37.2
2022-05-01,Germany,Gemini,2247301,6.12,112.2,3.35,37.43
2022-06-01,Germany,Gemini,1906575,5.95,114.4,2.86,37.66
2022-07-01,Germany,Gemini,1839023,5.92,133.4,2.69,46.37
2022-08-01,Germany,Gemini,1982775,5.99,116.1,2.75,40.95
2022-09-01,Germany,Gemini,1726381,5.86,128.8,2.61,32.91
2022-10-01,Germany,Gemini,2075174,6.04,124.1,3.53,39.43
2022-11-01,Germany,Gemini,1913817,5.96,111.4,2.49,40.9
2022-12-01,Germany,Gemini,2199745,6.1,110.6,2.56,33.35
2023-01-01,Germany,Gemini,2300394,6.15,119.1,2.96,33.26
2023-02-01,Germany,Gemini,2440506,6.22,114.3,3.23,40.56
2023-03-01,Germany,Gemini,2484985,6.24,132.7,2.88,35.21
2023-04-01,Germany,Gemini,2661887,6.33,104.5,2.91,42.09
2023-05-01,Germany,Gemini,2803393,6.4,118.4,2.84,40.16
2023-06-01,Germany,Gemini,2623759,6.31,112.6,3.26,41.43
2023-07-01,Germany,Gemini,2369776,6.18,101.7,2.63,39.95
2023-08-01,Germany,Gemini,2551407,6.28,112.7,3.46,36.95
2023-09-01,Germany,Gemini,2487663,6.24,125.0,2.93,45.17
2023-10-01,Germany,Gemini,2433971,6.22,114.3,2.86,33.81
2023-11-01,Germany,Gemini,2719953,6.36,130.7,2.8,33.02
2023-12-01,Germany,Gemini,2407814,6.2,125.8,3.13,42.88
2024-01-01,Germany,Gemini,2952091,6.48,123.5,3.23,39.6
2024-02-01,Germany,Gemini,3265919,6.63,124.6,3.55,42.24
2024-03-01,Germany,Gemini,3140902,6.57,129.9,3.39,50.33
2024-04-01,Germany,Gemini,3282001,6.64,119.9,1.94,44.72
2024-05-01,Germany,Gemini,3364568,6.68,108.3,2.61,34.25
2024-06-01,Germany,Gemini,3355381,6.68,109.8,2.82,34.57
2024-07-01,Germany,Gemini,2780777,6.39,110.4,2.24,38.21
2024-08-01,Germany,Gemini,3079641,6.54,123.3,3.54,37.35
2024-09-01,Germany,Gemini,2886734,6.44,118.7,2.75,37.68
2024-10-01,Germany,Gemini,3028133,6.51,132.3,2.45,48.18
2024-11-01,Germany,Gemini,2681040,6.34,111.6,2.47,37.01
2024-12-01,Germany,Gemini,3306559,6.65,109.6,3.06,32.13
2025-01-01,Germany,Gemini,3362470,6.68,116.5,3.0,24.65
2025-02-01,Germany,Gemini,3436595,6.72,107.6,1.86,40.11
2025-03-01,Germany,Gemini,3749560,6.87,142.6,3.57,43.23
2025-04-01,Germany,Gemini,4085763,7.04,126.8,3.15,37.62
2025-05-01,Germany,Gemini,3887956,6.94,123.5,3.29,29.97
2025-06-01,Germany,Gemini,3928997,6.96,131.5,3.27,42.7
2025-07-01,Germany,Gemini,3561427,6.78,116.5,2.75,39.59
2025-08-01,Germany,Gemini,3386691,6.69,116.5,2.9,32.27
2025-09-01,Germany,Gemini,3376450,6.69,94.8,3.12,36.98
2025-10-01,Germany,Gemini,3254194,6.63,105.4,3.16,39.35
2025-11-01,Germany,Gemini,3251337,6.63,89.3,2.58,33.96
2025-12-01,Germany,Gemini,3533637,6.77,115.1,3.28,40.52
2026-01-01,Germany,Gemini,3697429,6.85,114.8,3.08,36.59
2026-02-01,Germany,Gemini,4291419,7.15,125.4,3.01,44.63
2026-03-01,Germany,Gemini,4570619,7.29,123.1,2.86,31.5
2026-04-01,Germany,Gemini,4356761,7.18,114.9,2.81,38.97
2026-05-01,Germany,Gemini,4671773,7.34,134.0,3.04,46.23
2026-06-01,Germany,Gemini,4445605,7.22,125.9,3.3,53.25
2019-01-01,Germany,Copilot,441891,5.22,104.7,2.97,36.57
2019-02-01,Germany,Copilot,397825,5.2,123.3,3.21,44.61
2019-03-01,Germany,Copilot,209965,5.1,133.2,3.01,38.42
2019-04-01,Germany,Copilot,296019,5.15,119.6,3.43,43.18
2019-05-01,Germany,Copilot,348321,5.17,136.0,2.79,41.18
2019-06-01,Germany,Copilot,487603,5.24,129.0,2.6,43.57
2019-07-01,Germany,Copilot,462402,5.23,118.4,2.62,39.58
2019-08-01,Germany,Copilot,154965,5.08,100.7,3.35,39.62
2019-09-01,Germany,Copilot,297209,5.15,130.6,2.78,41.93
2019-10-01,Germany,Copilot,480442,5.24,115.2,2.82,41.15
2019-11-01,Germany,Copilot,624363,5.31,131.9,3.3,39.96
2019-12-01,Germany,Copilot,735805,5.37,110.9,3.48,42.57
2020-01-01,Germany,Copilot,566122,5.28,114.2,2.59,44.4
2020-02-01,Germany,Copilot,717849,5.36,119.9,3.01,34.27
2020-03-01,Germany,Copilot,634021,5.32,119.2,2.81,43.93
2020-04-01,Germany,Copilot,674173,5.34,116.1,2.99,40.23
2020-05-01,Germany,Copilot,651956,5.33,119.0,3.36,39.46
2020-06-01,Germany,Copilot,574342,5.29,127.0,3.07,29.5
2020-07-01,Germany,Copilot,1004103,5.5,135.0,2.73,50.7
2020-08-01,Germany,Copilot,536549,5.27,146.7,2.86,52.55
2020-09-01,Germany,Copilot,769614,5.38,122.3,2.63,45.9
2020-10-01,Germany,Copilot,343683,5.17,123.8,2.87,40.42
2020-11-01,Germany,Copilot,701243,5.35,112.5,2.25,36.15
2020-12-01,Germany,Copilot,538503,5.27,111.5,2.16,42.04
2021-01-01,Germany,Copilot,725891,5.36,104.5,3.49,39.8
2021-02-01,Germany,Copilot,1049724,5.52,116.6,3.1,42.5
2021-03-01,Germany,Copilot,1290844,5.65,121.7,2.48,42.66
2021-04-01,Germany,Copilot,803490,5.4,123.4,3.6,40.6
2021-05-01,Germany,Copilot,1424558,5.71,137.8,3.07,43.12
2021-06-01,Germany,Copilot,1085222,5.54,116.8,2.82,46.68
2021-07-01,Germany,Copilot,1270169,5.64,142.3,3.73,47.9
2021-08-01,Germany,Copilot,749880,5.37,119.5,2.73,33.83
2021-09-01,Germany,Copilot,1035717,5.52,125.9,3.26,38.38
2021-10-01,Germany,Copilot,1045458,5.52,113.6,2.71,37.29
2021-11-01,Germany,Copilot,859164,5.43,134.2,3.01,31.04
2021-12-01,Germany,Copilot,1123875,5.56,123.2,3.18,27.93
2022-01-01,Germany,Copilot,1127433,5.56,107.5,2.82,35.58
2022-02-01,Germany,Copilot,1289789,5.64,129.3,2.49,42.81
2022-03-01,Germany,Copilot,1151354,5.58,118.0,3.0,45.96
2022-04-01,Germany,Copilot,1562272,5.78,111.8,2.44,39.6
2022-05-01,Germany,Copilot,1328375,5.66,108.5,2.95,36.78
2022-06-01,Germany,Copilot,1134345,5.57,118.6,3.03,34.25
2022-07-01,Germany,Copilot,1147779,5.57,123.7,3.71,36.72
2022-08-01,Germany,Copilot,1555960,5.78,128.1,3.37,43.13
2022-09-01,Germany,Copilot,1172912,5.59,109.3,3.49,35.96
2022-10-01,Germany,Copilot,1209556,5.6,125.9,3.35,51.07
2022-11-01,Germany,Copilot,1264104,5.63,113.5,3.18,46.17
2022-12-01,Germany,Copilot,1464015,5.73,109.1,3.37,34.18
2023-01-01,Germany,Copilot,1333445,5.67,116.6,3.12,39.81
2023-02-01,Germany,Copilot,1274828,5.64,118.0,2.81,38.34
2023-03-01,Germany,Copilot,1857780,5.93,119.4,2.96,37.05
2023-04-01,Germany,Copilot,1768235,5.88,117.9,2.9,38.76
2023-05-01,Germany,Copilot,1619553,5.81,119.3,2.2,42.62
2023-06-01,Germany,Copilot,1493913,5.75,123.2,3.38,43.21
2023-07-01,Germany,Copilot,1435914,5.72,118.5,2.76,41.99
2023-08-01,Germany,Copilot,926112,5.46,121.4,3.38,38.2
2023-09-01,Germany,Copilot,1484046,5.74,123.3,3.18,42.7
2023-10-01,Germany,Copilot,1282984,5.64,122.0,2.89,40.79
2023-11-01,Germany,Copilot,1845865,5.92,101.1,2.77,40.08
2023-12-01,Germany,Copilot,1219991,5.61,120.9,2.79,42.55
2024-01-01,Germany,Copilot,1387121,5.69,126.1,2.61,45.29
2024-02-01,Germany,Copilot,1764009,5.88,111.3,3.06,38.69
2024-03-01,Germany,Copilot,1772656,5.89,120.7,3.33,30.76
2024-04-01,Germany,Copilot,2091430,6.05,113.1,3.17,45.28
2024-05-01,Germany,Copilot,2070063,6.04,112.4,2.95,41.7
2024-06-01,Germany,Copilot,1960424,5.98,125.6,2.96,37.35
2024-07-01,Germany,Copilot,1746118,5.87,121.3,3.11,36.22
2024-08-01,Germany,Copilot,1865577,5.93,117.3,3.7,39.05
2024-09-01,Germany,Copilot,1724540,5.86,107.3,3.35,33.02
2024-10-01,Germany,Copilot,1837130,5.92,130.0,3.32,44.42
2024-11-01,Germany,Copilot,1626649,5.81,108.0,2.54,39.31
2024-12-01,Germany,Copilot,1799561,5.9,115.3,2.88,41.58
2025-01-01,Germany,Copilot,1654352,5.83,114.2,2.89,38.65
2025-02-01,Germany,Copilot,2031361,6.02,112.8,3.11,43.17
2025-03-01,Germany,Copilot,2101706,6.05,123.5,2.66,46.24
2025-04-01,Germany,Copilot,2232970,6.12,141.5,2.65,39.82
2025-05-01,Germany,Copilot,2311128,6.16,117.8,3.45,51.56
2025-06-01,Germany,Copilot,1951867,5.98,113.9,2.27,36.93
2025-07-01,Germany,Copilot,2341574,6.17,104.5,3.19,40.33
2025-08-01,Germany,Copilot,2404602,6.2,126.6,2.59,43.63
2025-09-01,Germany,Copilot,2013859,6.01,133.3,2.78,31.57
2025-10-01,Germany,Copilot,1830224,5.92,132.1,2.85,44.3
2025-11-01,Germany,Copilot,2018257,6.01,111.2,2.82,36.85
2025-12-01,Germany,Copilot,1949070,5.97,114.5,3.4,32.21
2026-01-01,Germany,Copilot,2369063,6.18,115.4,2.67,40.36
2026-02-01,Germany,Copilot,2523368,6.26,109.5,2.68,47.49
2026-03-01,Germany,Copilot,2484038,6.24,129.2,2.64,46.01
2026-04-01,Germany,Copilot,2483685,6.24,118.2,3.07,46.69
2026-05-01,Germany,Copilot,2439612,6.22,130.7,2.77,34.56
2026-06-01,Germany,Copilot,2227706,6.11,114.0,2.9,39.67
2019-01-01,Germany,Perplexity,203692,5.1,129.0,3.14,37.2
2019-02-01,Germany,Perplexity,151438,5.08,132.0,2.95,35.84
2019-03-01,Germany,Perplexity,288195,5.14,115.3,3.48,36.62
2019-04-01,Germany,Perplexity,506993,5.25,107.8,2.55,38.81
2019-05-01,Germany,Perplexity,0,5.0,119.5,2.87,29.07
2019-06-01,Germany,Perplexity,248954,5.12,138.6,3.4,47.41
2019-07-01,Germany,Perplexity,449260,5.22,132.4,2.48,41.75
2019-08-01,Germany,Perplexity,488637,5.24,123.6,2.59,36.72
2019-09-01,Germany,Perplexity,402359,5.2,107.7,2.22,32.94
2019-10-01,Germany,Perplexity,197153,5.1,114.0,2.27,46.99
2019-11-01,Germany,Perplexity,405122,5.2,115.5,3.18,43.49
2019-12-01,Germany,Perplexity,394668,5.2,117.3,2.92,40.78
2020-01-01,Germany,Perplexity,501378,5.25,123.4,2.85,30.85
2020-02-01,Germany,Perplexity,418710,5.21,114.5,3.56,42.88
2020-03-01,Germany,Perplexity,433334,5.22,137.0,2.82,37.54
2020-04-01,Germany,Perplexity,683649,5.34,105.7,2.75,36.19
2020-05-01,Germany,Perplexity,705604,5.35,122.8,3.7,40.04
2020-06-01,Germany,Perplexity,680912,5.34,126.9,2.1,40.69
2020-07-01,Germany,Perplexity,724758,5.36,128.4,3.25,31.74
2020-08-01,Germany,Perplexity,463601,5.23,117.8,3.19,41.11
2020-09-01,Germany,Perplexity,550727,5.28,113.8,3.27,42.4
2020-10-01,Germany,Perplexity,283056,5.14,127.3,2.93,45.89
2020-11-01,Germany,Perplexity,259087,5.13,110.1,4.02,42.61
2020-12-01,Germany,Perplexity,570909,5.29,130.9,2.99,39.88
2021-01-01,Germany,Perplexity,992805,5.5,110.3,2.2,40.12
2021-02-01,Germany,Perplexity,731448,5.37,119.3,2.96,48.28
2021-03-01,Germany,Perplexity,880131,5.44,117.2,2.87,44.9
2021-04-01,Germany,Perplexity,769199,5.38,118.1,3.16,41.16
2021-05-01,Germany,Perplexity,703689,5.35,124.1,3.37,42.55
2021-06-01,Germany,Perplexity,825297,5.41,127.1,3.09,29.33
2021-07-01,Germany,Perplexity,685335,5.34,108.3,2.65,47.06
2021-08-01,Germany,Perplexity,1008894,5.5,135.2,2.72,45.01
2021-09-01,Germany,Perplexity,958652,5.48,106.3,2.67,30.91
2021-10-01,Germany,Perplexity,806575,5.4,140.3,2.99,25.05
2021-11-01,Germany,Perplexity,849486,5.42,129.4,3.09,39.32
2021-12-01,Germany,Perplexity,955458,5.48,121.5,2.97,33.35
2022-01-01,Germany,Perplexity,794386,5.4,131.7,2.75,37.65
2022-02-01,Germany,Perplexity,982855,5.49,129.4,2.64,36.82
2022-03-01,Germany,Perplexity,1131597,5.57,120.9,2.31,37.65
2022-04-01,Germany,Perplexity,1253541,5.63,108.3,2.32,42.36
2022-05-01,Germany,Perplexity,1305781,5.65,137.5,3.47,42.8
2022-06-01,Germany,Perplexity,1259401,5.63,111.8,3.16,42.33
2022-07-01,Germany,Perplexity,1157121,5.58,94.9,2.15,39.17
2022-08-01,Germany,Perplexity,736046,5.37,130.6,3.54,41.89
2022-09-01,Germany,Perplexity,1279808,5.64,123.5,3.06,43.66
2022-10-01,Germany,Perplexity,755420,5.38,116.3,3.13,32.7
2022-11-01,Germany,Perplexity,1110824,5.56,126.6,3.79,51.65
2022-12-01,Germany,Perplexity,857858,5.43,117.1,2.53,47.76
2023-01-01,Germany,Perplexity,1047435,5.52,114.5,2.55,41.49
2023-02-01,Germany,Perplexity,1186219,5.59,135.0,2.97,38.41
2023-03-01,Germany,Perplexity,1284861,5.64,108.9,2.82,31.56
2023-04-01,Germany,Perplexity,1285219,5.64,123.2,3.02,49.37
2023-05-01,Germany,Perplexity,1464067,5.73,105.7,3.19,43.48
2023-06-01,Germany,Perplexity,1369737,5.68,124.0,2.58,42.13
2023-07-01,Germany,Perplexity,1196390,5.6,95.5,3.61,42.78
2023-08-01,Germany,Perplexity,1219758,5.61,105.9,3.34,43.12
2023-09-01,Germany,Perplexity,1195835,5.6,126.7,3.43,40.58
2023-10-01,Germany,Perplexity,1258038,5.63,108.5,2.65,42.02
2023-11-01,Germany,Perplexity,1205347,5.6,121.5,3.07,48.85
2023-12-01,Germany,Perplexity,1157549,5.58,95.7,2.91,38.19
2024-01-01,Germany,Perplexity,1476987,5.74,120.5,3.37,42.82
2024-02-01,Germany,Perplexity,1570364,5.79,120.3,2.91,36.3
2024-03-01,Germany,Perplexity,1622518,5.81,115.0,3.33,39.4
2024-04-01,Germany,Perplexity,1654993,5.83,116.1,2.79,35.48
2024-05-01,Germany,Perplexity,1440940,5.72,117.9,3.67,47.69
2024-06-01,Germany,Perplexity,1731062,5.87,124.7,3.9,33.45
2024-07-01,Germany,Perplexity,1443749,5.72,98.3,3.12,44.78
2024-08-01,Germany,Perplexity,1718872,5.86,128.5,2.93,35.65
2024-09-01,Germany,Perplexity,1404975,5.7,132.1,2.53,34.28
2024-10-01,Germany,Perplexity,1429780,5.71,122.5,2.76,44.7
2024-11-01,Germany,Perplexity,1404306,5.7,121.2,2.66,32.13
2024-12-01,Germany,Perplexity,1522325,5.76,126.9,3.62,46.45
2025-01-01,Germany,Perplexity,1780640,5.89,117.9,2.69,45.17
2025-02-01,Germany,Perplexity,1919797,5.96,129.2,3.03,44.83
2025-03-01,Germany,Perplexity,1800018,5.9,112.5,3.35,40.64
2025-04-01,Germany,Perplexity,1905549,5.95,109.9,3.15,39.58
2025-05-01,Germany,Perplexity,2090040,6.05,115.3,2.49,52.97
2025-06-01,Germany,Perplexity,1879380,5.94,124.3,2.94,28.31
2025-07-01,Germany,Perplexity,1982418,5.99,106.7,2.93,42.23
2025-08-01,Germany,Perplexity,1596856,5.8,109.7,3.22,46.05
2025-09-01,Germany,Perplexity,1746982,5.87,127.7,3.07,40.71
2025-10-01,Germany,Perplexity,1621828,5.81,119.5,3.1,42.81
2025-11-01,Germany,Perplexity,1761867,5.88,113.9,2.24,46.86
2025-12-01,Germany,Perplexity,2046537,6.02,121.9,3.35,34.92
2026-01-01,Germany,Perplexity,2212806,6.11,129.0,3.35,46.78
2026-02-01,Germany,Perplexity,2351390,6.18,102.8,2.04,45.17
2026-03-01,Germany,Perplexity,2379408,6.19,108.9,3.0,33.62
2026-04-01,Germany,Perplexity,2354675,6.18,122.5,2.88,45.91
2026-05-01,Germany,Perplexity,2398072,6.2,141.1,2.66,45.02
2026-06-01,Germany,Perplexity,2145863,6.07,117.5,3.52,36.79
2019-01-01,Germany,Claude,0,5.0,126.2,3.0,32.35
2019-02-01,Germany,Claude,292159,5.15,117.3,3.2,43.37
2019-03-01,Germany,Claude,188230,5.09,121.4,2.96,44.59
2019-04-01,Germany,Claude,261844,5.13,120.1,3.0,37.79
2019-05-01,Germany,Claude,167657,5.08,113.6,2.97,37.73
2019-06-01,Germany,Claude,223083,5.11,134.4,2.4,45.32
2019-07-01,Germany,Claude,434731,5.22,118.5,2.88,44.4
2019-08-01,Germany,Claude,230860,5.12,116.4,2.76,30.79
2019-09-01,Germany,Claude,0,5.0,126.8,3.5,40.63
2019-10-01,Germany,Claude,173639,5.09,129.1,2.83,42.89
2019-11-01,Germany,Claude,395693,5.2,104.6,3.22,37.59
2019-12-01,Germany,Claude,639800,5.32,121.4,2.39,41.51
2020-01-01,Germany,Claude,222237,5.11,120.5,2.69,36.52
2020-02-01,Germany,Claude,266551,5.13,128.8,2.83,35.03
2020-03-01,Germany,Claude,401978,5.2,134.5,2.55,35.77
2020-04-01,Germany,Claude,410021,5.21,119.5,3.63,32.85
2020-05-01,Germany,Claude,584659,5.29,105.0,3.56,37.81
2020-06-01,Germany,Claude,357468,5.18,106.5,3.28,41.12
2020-07-01,Germany,Claude,490280,5.25,120.5,2.69,38.02
2020-08-01,Germany,Claude,554378,5.28,116.9,3.0,43.95
2020-09-01,Germany,Claude,414567,5.21,101.3,1.99,32.19
2020-10-01,Germany,Claude,642032,5.32,118.1,2.86,47.83
2020-11-01,Germany,Claude,572178,5.29,109.0,2.52,39.79
2020-12-01,Germany,Claude,796658,5.4,112.7,2.85,36.48
2021-01-01,Germany,Claude,598278,5.3,118.9,2.63,35.32
2021-02-01,Germany,Claude,715899,5.36,126.0,2.9,37.99
2021-03-01,Germany,Claude,747687,5.37,130.8,2.98,38.84
2021-04-01,Germany,Claude,1065036,5.53,112.9,2.83,38.22
2021-05-01,Germany,Claude,590597,5.3,122.0,3.59,39.11
2021-06-01,Germany,Claude,601479,5.3,116.6,3.55,33.91
2021-07-01,Germany,Claude,864229,5.43,138.0,2.56,40.53
2021-08-01,Germany,Claude,699043,5.35,124.9,3.12,43.67
2021-09-01,Germany,Claude,663268,5.33,105.9,2.66,29.74
2021-10-01,Germany,Claude,727782,5.36,115.0,2.5,36.2
2021-11-01,Germany,Claude,618997,5.31,132.2,3.01,39.22
2021-12-01,Germany,Claude,869905,5.43,128.2,3.18,27.07
2022-01-01,Germany,Claude,950932,5.48,120.2,3.54,46.48
2022-02-01,Germany,Claude,859878,5.43,143.8,2.44,41.27
2022-03-01,Germany,Claude,1177663,5.59,125.8,3.55,33.56
2022-04-01,Germany,Claude,1229410,5.61,124.3,3.03,33.25
2022-05-01,Germany,Claude,1217341,5.61,125.1,2.86,36.49
2022-06-01,Germany,Claude,1104334,5.55,132.9,2.97,45.36
2022-07-01,Germany,Claude,1179206,5.59,132.3,2.96,37.75
2022-08-01,Germany,Claude,1058964,5.53,134.3,2.65,43.16
2022-09-01,Germany,Claude,730407,5.37,120.0,3.03,31.18
2022-10-01,Germany,Claude,997026,5.5,121.0,3.18,49.32
2022-11-01,Germany,Claude,847382,5.42,132.3,2.09,37.13
2022-12-01,Germany,Claude,1208959,5.6,108.4,3.53,36.94
2023-01-01,Germany,Claude,1349547,5.67,125.1,2.73,39.85
2023-02-01,Germany,Claude,979984,5.49,124.7,2.53,40.12
2023-03-01,Germany,Claude,1218983,5.61,115.8,3.56,36.45
2023-04-01,Germany,Claude,1628870,5.81,127.1,2.81,40.97
2023-05-01,Germany,Claude,1262569,5.63,104.9,3.47,37.23
2023-06-01,Germany,Claude,1649193,5.82,131.8,3.42,30.37
2023-07-01,Germany,Claude,1291255,5.65,114.4,2.96,38.96
2023-08-01,Germany,Claude,1373977,5.69,128.7,3.5,42.62
2023-09-01,Germany,Claude,1131804,5.57,127.1,2.84,42.62
2023-10-01,Germany,Claude,996216,5.5,124.8,2.55,36.3
2023-11-01,Germany,Claude,1556592,5.78,114.2,3.02,43.74
2023-12-01,Germany,Claude,1465275,5.73,114.3,3.45,39.92
2024-01-01,Germany,Claude,1442321,5.72,123.9,3.25,45.65
2024-02-01,Germany,Claude,1506450,5.75,117.9,2.91,37.79
2024-03-01,Germany,Claude,1385912,5.69,122.7,3.24,41.34
2024-04-01,Germany,Claude,1580142,5.79,121.8,3.17,37.27
2024-05-01,Germany,Claude,1851671,5.93,124.1,2.65,33.02
2024-06-01,Germany,Claude,1731484,5.87,111.5,3.78,31.14
2024-07-01,Germany,Claude,1459010,5.73,124.2,3.82,34.82
2024-08-01,Germany,Claude,1481602,5.74,104.3,3.36,38.96
2024-09-01,Germany,Claude,1512190,5.76,128.7,2.44,43.65
2024-10-01,Germany,Claude,1320939,5.66,117.9,2.69,35.72
2024-11-01,Germany,Claude,1559045,5.78,128.4,2.84,40.76
2024-12-01,Germany,Claude,1750570,5.88,120.3,2.66,33.45
2025-01-01,Germany,Claude,1686637,5.84,148.0,3.88,39.96
2025-02-01,Germany,Claude,1916273,5.96,112.7,2.32,48.74
2025-03-01,Germany,Claude,2191826,6.1,104.2,3.02,41.05
2025-04-01,Germany,Claude,2016803,6.01,124.1,2.64,38.98
2025-05-01,Germany,Claude,2107631,6.05,125.4,2.61,44.14
2025-06-01,Germany,Claude,1804638,5.9,113.7,3.13,42.69
2025-07-01,Germany,Claude,1830986,5.92,122.5,3.22,37.18
2025-08-01,Germany,Claude,1820450,5.91,114.3,3.21,43.54
2025-09-01,Germany,Claude,1828247,5.91,122.2,2.64,41.85
2025-10-01,Germany,Claude,1483913,5.74,97.5,3.62,41.89
2025-11-01,Germany,Claude,1911019,5.96,120.6,2.55,42.79
2025-12-01,Germany,Claude,1872836,5.94,138.8,2.63,49.11
2026-01-01,Germany,Claude,1970912,5.99,96.6,2.84,37.54
2026-02-01,Germany,Claude,2243412,6.12,126.2,2.62,42.49
2026-03-01,Germany,Claude,2254897,6.13,104.9,3.63,46.52
2026-04-01,Germany,Claude,2199845,6.1,107.7,3.02,43.61
2026-05-01,Germany,Claude,2445602,6.22,120.7,3.58,39.15
2026-06-01,Germany,Claude,2242875,6.12,138.0,2.97,35.76
2019-01-01,Germany,DeepSeek,0,5.0,103.5,3.17,39.07
2019-02-01,Germany,DeepSeek,136386,5.07,102.7,2.96,42.03
2019-03-01,Germany,DeepSeek,243512,5.12,121.8,3.0,42.85
2019-04-01,Germany,DeepSeek,289223,5.14,108.2,3.77,39.23
2019-05-01,Germany,DeepSeek,0,5.0,107.1,3.38,41.67
2019-06-01,Germany,DeepSeek,182762,5.09,122.2,2.89,35.63
2019-07-01,Germany,DeepSeek,337207,5.17,129.8,3.36,38.07
2019-08-01,Germany,DeepSeek,42742,5.02,113.8,2.39,37.51
2019-09-01,Germany,DeepSeek,62397,5.03,102.3,3.74,32.21
2019-10-01,Germany,DeepSeek,126291,5.06,121.7,3.13,38.34
2019-11-01,Germany,DeepSeek,271256,5.14,114.2,2.84,38.3
2019-12-01,Germany,DeepSeek,441628,5.22,117.9,3.29,39.21
2020-01-01,Germany,DeepSeek,386873,5.19,127.7,3.38,35.01
2020-02-01,Germany,DeepSeek,47544,5.02,113.6,3.7,33.1
2020-03-01,Germany,DeepSeek,709315,5.35,106.9,3.27,39.7
2020-04-01,Germany,DeepSeek,495083,5.25,114.8,3.82,35.35
2020-05-01,Germany,DeepSeek,468106,5.23,117.6,3.18,39.4
2020-06-01,Germany,DeepSeek,590350,5.3,129.3,3.7,39.13
2020-07-01,Germany,DeepSeek,343171,5.17,124.8,3.34,42.8
2020-08-01,Germany,DeepSeek,459097,5.23,108.1,3.07,42.99
2020-09-01,Germany,DeepSeek,351257,5.18,117.8,2.86,41.92
2020-10-01,Germany,DeepSeek,580083,5.29,116.0,2.81,29.2
2020-11-01,Germany,DeepSeek,512956,5.26,120.6,2.83,38.49
2020-12-01,Germany,DeepSeek,206830,5.1,99.9,2.56,47.53
2021-01-01,Germany,DeepSeek,556048,5.28,115.1,2.55,38.42
2021-02-01,Germany,DeepSeek,715348,5.36,134.5,2.92,40.66
2021-03-01,Germany,DeepSeek,787939,5.39,108.4,2.58,39.68
2021-04-01,Germany,DeepSeek,907139,5.45,91.1,2.87,38.76
2021-05-01,Germany,DeepSeek,563214,5.28,131.1,3.07,32.94
2021-06-01,Germany,DeepSeek,798181,5.4,97.6,3.03,35.86
2021-07-01,Germany,DeepSeek,609257,5.3,123.6,2.83,41.37
2021-08-01,Germany,DeepSeek,568704,5.28,128.3,2.92,39.83
2021-09-01,Germany,DeepSeek,443925,5.22,105.1,2.86,39.46
2021-10-01,Germany,DeepSeek,680681,5.34,111.0,2.14,28.55
2021-11-01,Germany,DeepSeek,760982,5.38,108.6,3.95,43.9
2021-12-01,Germany,DeepSeek,611043,5.31,117.8,3.18,41.92
2022-01-01,Germany,DeepSeek,890426,5.45,120.5,3.25,31.59
2022-02-01,Germany,DeepSeek,1008641,5.5,123.0,2.97,42.5
2022-03-01,Germany,DeepSeek,824503,5.41,98.7,2.44,40.29
2022-04-01,Germany,DeepSeek,1018941,5.51,114.0,2.94,34.69
2022-05-01,Germany,DeepSeek,1001051,5.5,116.7,2.72,41.1
2022-06-01,Germany,DeepSeek,1266214,5.63,112.9,2.36,49.58
2022-07-01,Germany,DeepSeek,1151442,5.58,126.1,2.97,47.88
2022-08-01,Germany,DeepSeek,685563,5.34,125.6,2.88,49.77
2022-09-01,Germany,DeepSeek,910510,5.46,107.8,3.43,47.35
2022-10-01,Germany,DeepSeek,1147706,5.57,126.3,2.51,43.54
2022-11-01,Germany,DeepSeek,739809,5.37,124.1,2.4,36.67
2022-12-01,Germany,DeepSeek,898496,5.45,118.4,3.2,38.71
2023-01-01,Germany,DeepSeek,928242,5.46,127.9,2.84,33.11
2023-02-01,Germany,DeepSeek,1364749,5.68,115.7,2.91,35.16
2023-03-01,Germany,DeepSeek,1172606,5.59,117.5,3.12,45.67
2023-04-01,Germany,DeepSeek,1410583,5.71,129.4,4.02,34.82
